in s,C1 in V,C2 in V
2.03280E-02,9.198008E+00,7.813633E+00
2.03280E-02,9.344492E+00,7.989414E+00
2.03520E-02,9.198008E+00,7.842930E+00
2.03520E-02,9.344492E+00,7.999180E+00
2.03760E-02,9.198008E+00,7.842930E+00
2.03760E-02,9.344492E+00,8.008945E+00
2.04000E-02,9.207773E+00,7.842930E+00
2.04000E-02,9.344492E+00,8.008945E+00
2.04240E-02,9.207773E+00,7.852695E+00
2.04240E-02,9.344492E+00,7.999180E+00
2.04480E-02,9.207773E+00,7.842930E+00
2.04480E-02,9.344492E+00,7.999180E+00
2.04720E-02,9.207773E+00,7.842930E+00
2.04720E-02,9.344492E+00,8.008945E+00
2.04960E-02,9.207773E+00,7.842930E+00
2.04960E-02,9.344492E+00,8.038242E+00
2.05200E-02,9.207773E+00,7.862461E+00
2.05200E-02,9.354258E+00,8.038242E+00
2.05440E-02,9.207773E+00,7.842930E+00
2.05440E-02,9.354258E+00,8.038242E+00
2.05680E-02,9.207773E+00,7.803867E+00
2.05680E-02,9.354258E+00,8.008945E+00
2.05920E-02,9.217539E+00,7.803867E+00
2.05920E-02,9.354258E+00,7.979648E+00
2.06160E-02,9.217539E+00,7.803867E+00
2.06160E-02,9.364023E+00,7.999180E+00
2.06400E-02,9.227305E+00,7.813633E+00
2.06400E-02,9.364023E+00,7.999180E+00
2.06640E-02,9.227305E+00,7.803867E+00
2.06640E-02,9.373789E+00,7.969883E+00
2.06880E-02,9.227305E+00,7.715977E+00
2.06880E-02,9.373789E+00,7.960117E+00
2.07120E-02,9.227305E+00,7.706211E+00
2.07120E-02,9.373789E+00,7.950352E+00
2.07360E-02,9.227305E+00,7.676914E+00
2.07360E-02,9.373789E+00,7.852695E+00
2.07600E-02,9.227305E+00,7.667148E+00
2.07600E-02,9.373789E+00,7.852695E+00
2.07840E-02,9.227305E+00,7.667148E+00
2.07840E-02,9.373789E+00,7.872227E+00
2.08080E-02,9.237070E+00,7.715977E+00
2.08080E-02,9.373789E+00,7.891758E+00
2.08320E-02,9.237070E+00,7.715977E+00
2.08320E-02,9.373789E+00,7.891758E+00
2.08560E-02,9.237070E+00,7.667148E+00
2.08560E-02,9.373789E+00,7.872227E+00
2.08800E-02,9.237070E+00,7.667148E+00
2.08800E-02,9.373789E+00,7.833164E+00
2.09040E-02,9.237070E+00,7.657383E+00
2.09040E-02,9.373789E+00,7.833164E+00
2.09280E-02,9.237070E+00,7.657383E+00
2.09280E-02,9.373789E+00,7.823398E+00
2.09520E-02,9.237070E+00,7.657383E+00
2.09520E-02,9.373789E+00,7.862461E+00
2.09760E-02,9.227305E+00,7.676914E+00
2.09760E-02,9.373789E+00,7.862461E+00
2.10000E-02,9.227305E+00,7.667148E+00
2.10000E-02,9.383555E+00,7.852695E+00
2.10240E-02,9.237070E+00,7.667148E+00
2.10240E-02,9.383555E+00,7.872227E+00
2.10480E-02,9.237070E+00,7.676914E+00
2.10480E-02,9.383555E+00,7.872227E+00
2.10720E-02,9.246836E+00,7.676914E+00
2.10720E-02,9.383555E+00,7.872227E+00
2.10960E-02,9.237070E+00,7.706211E+00
2.10960E-02,9.383555E+00,7.891758E+00
2.11200E-02,9.237070E+00,7.706211E+00
2.11200E-02,9.383555E+00,7.901523E+00
2.11440E-02,9.246836E+00,7.745273E+00
2.11440E-02,9.393320E+00,7.911289E+00
2.11680E-02,9.246836E+00,7.745273E+00
2.11680E-02,9.393320E+00,7.911289E+00
2.11920E-02,9.246836E+00,7.735508E+00
2.11920E-02,9.383555E+00,7.911289E+00
2.12160E-02,9.246836E+00,7.735508E+00
2.12160E-02,9.383555E+00,7.930820E+00
2.12400E-02,9.246836E+00,7.745273E+00
2.12400E-02,9.383555E+00,7.930820E+00
2.12640E-02,9.246836E+00,7.745273E+00
2.12640E-02,9.393320E+00,7.930820E+00
2.12880E-02,9.246836E+00,7.774570E+00
2.12880E-02,9.393320E+00,7.969883E+00
2.13120E-02,9.246836E+00,7.823398E+00
2.13120E-02,9.383555E+00,7.979648E+00
2.13360E-02,9.246836E+00,7.813633E+00
2.13360E-02,9.383555E+00,7.979648E+00
2.13600E-02,9.246836E+00,7.813633E+00
2.13600E-02,9.383555E+00,8.048008E+00
2.13840E-02,9.246836E+00,7.852695E+00
2.13840E-02,9.383555E+00,8.067539E+00
2.14080E-02,9.246836E+00,7.891758E+00
2.14080E-02,9.383555E+00,8.116367E+00
2.14320E-02,9.246836E+00,7.969883E+00
2.14320E-02,9.393320E+00,8.165195E+00
2.14560E-02,9.246836E+00,7.989414E+00
2.14560E-02,9.393320E+00,8.194492E+00
2.14800E-02,9.246836E+00,8.038242E+00
2.14800E-02,9.383555E+00,8.214023E+00
2.15040E-02,9.246836E+00,8.048008E+00
2.15040E-02,9.383555E+00,8.282383E+00
2.15280E-02,9.246836E+00,8.028477E+00
2.15280E-02,9.383555E+00,8.292148E+00
2.15520E-02,9.256602E+00,7.891758E+00
2.15520E-02,9.403086E+00,8.292148E+00
2.15760E-02,9.246836E+00,7.872227E+00
2.15760E-02,9.403086E+00,8.145664E+00
2.16000E-02,9.246836E+00,7.872227E+00
2.16000E-02,9.403086E+00,8.174961E+00
2.16240E-02,9.256602E+00,7.930820E+00
2.16240E-02,9.403086E+00,8.233555E+00
2.16480E-02,9.256602E+00,7.960117E+00
2.16480E-02,9.383555E+00,8.233555E+00
2.16720E-02,9.246836E+00,8.018711E+00
2.16720E-02,9.383555E+00,8.282383E+00
2.16960E-02,9.246836E+00,8.038242E+00
2.16960E-02,9.383555E+00,8.301914E+00
2.17200E-02,9.246836E+00,7.979648E+00
2.17200E-02,9.383555E+00,8.301914E+00
2.17440E-02,9.246836E+00,7.979648E+00
2.17440E-02,9.383555E+00,8.253086E+00
2.17680E-02,9.246836E+00,8.028477E+00
2.17680E-02,9.393320E+00,8.262852E+00
2.17920E-02,9.246836E+00,8.028477E+00
2.17920E-02,9.393320E+00,8.301914E+00
2.18160E-02,9.246836E+00,8.096836E+00
2.18160E-02,9.383555E+00,8.370273E+00
2.18400E-02,9.246836E+00,8.096836E+00
2.18400E-02,9.383555E+00,8.370273E+00
2.18640E-02,9.246836E+00,8.126133E+00
2.18640E-02,9.383555E+00,8.360508E+00
2.18880E-02,9.237070E+00,8.077305E+00
2.18880E-02,9.383555E+00,8.301914E+00
2.19120E-02,9.237070E+00,8.077305E+00
2.19120E-02,9.383555E+00,8.292148E+00
2.19360E-02,9.246836E+00,8.087070E+00
2.19360E-02,9.393320E+00,8.350742E+00
2.19600E-02,9.237070E+00,7.940586E+00
2.19600E-02,9.393320E+00,8.350742E+00
2.19840E-02,9.237070E+00,7.940586E+00
2.19840E-02,9.383555E+00,8.272617E+00
2.20080E-02,9.246836E+00,7.950352E+00
2.20080E-02,9.383555E+00,8.321445E+00
2.20320E-02,9.246836E+00,8.057773E+00
2.20320E-02,9.383555E+00,8.321445E+00
2.20560E-02,9.246836E+00,8.116367E+00
2.20560E-02,9.383555E+00,8.340977E+00
2.20800E-02,9.246836E+00,8.116367E+00
2.20800E-02,9.393320E+00,8.360508E+00
2.21040E-02,9.246836E+00,8.057773E+00
2.21040E-02,9.393320E+00,8.360508E+00
2.21280E-02,9.246836E+00,8.057773E+00
2.21280E-02,9.383555E+00,8.321445E+00
2.21520E-02,9.227305E+00,8.135898E+00
2.21520E-02,9.383555E+00,8.331211E+00
2.21760E-02,9.227305E+00,8.106602E+00
2.21760E-02,9.373789E+00,8.331211E+00
2.22000E-02,9.237070E+00,8.106602E+00
2.22000E-02,9.373789E+00,8.370273E+00
2.22240E-02,9.237070E+00,8.126133E+00
2.22240E-02,9.373789E+00,8.370273E+00
2.22480E-02,9.227305E+00,8.135898E+00
2.22480E-02,9.403086E+00,8.409336E+00
2.22720E-02,9.227305E+00,8.174961E+00
2.22720E-02,9.403086E+00,8.409336E+00
2.22960E-02,9.227305E+00,8.174961E+00
2.22960E-02,9.383555E+00,8.360508E+00
2.23200E-02,9.227305E+00,8.165195E+00
2.23200E-02,9.383555E+00,8.380039E+00
2.23440E-02,9.246836E+00,8.165195E+00
2.23440E-02,9.383555E+00,8.409336E+00
2.23680E-02,9.227305E+00,8.194492E+00
2.23680E-02,9.383555E+00,8.409336E+00
2.23920E-02,9.217539E+00,8.204258E+00
2.23920E-02,9.393320E+00,8.389805E+00
2.24160E-02,9.217539E+00,8.214023E+00
2.24160E-02,9.393320E+00,8.389805E+00
2.24400E-02,9.227305E+00,8.214023E+00
2.24400E-02,9.383555E+00,8.399570E+00
2.24640E-02,9.227305E+00,8.233555E+00
2.24640E-02,9.383555E+00,8.399570E+00
2.24880E-02,9.237070E+00,8.233555E+00
2.24880E-02,9.383555E+00,8.409336E+00
2.25120E-02,9.227305E+00,8.233555E+00
2.25120E-02,9.403086E+00,8.419102E+00
2.25360E-02,9.227305E+00,8.253086E+00
2.25360E-02,9.403086E+00,8.438633E+00
2.25600E-02,9.227305E+00,8.262852E+00
2.25600E-02,9.393320E+00,8.438633E+00
2.25840E-02,9.227305E+00,8.272617E+00
2.25840E-02,9.383555E+00,8.438633E+00
2.26080E-02,9.227305E+00,8.272617E+00
2.26080E-02,9.393320E+00,8.448398E+00
2.26320E-02,9.227305E+00,8.272617E+00
2.26320E-02,9.393320E+00,8.448398E+00
2.26560E-02,9.227305E+00,8.282383E+00
2.26560E-02,9.403086E+00,8.448398E+00
2.26800E-02,9.227305E+00,8.282383E+00
2.26800E-02,9.403086E+00,8.448398E+00
2.27040E-02,9.237070E+00,8.301914E+00
2.27040E-02,9.403086E+00,8.477695E+00
2.27280E-02,9.227305E+00,8.311680E+00
2.27280E-02,9.403086E+00,8.477695E+00
2.27520E-02,9.227305E+00,8.321445E+00
2.27520E-02,9.412852E+00,8.487461E+00
2.27760E-02,9.237070E+00,8.340977E+00
2.27760E-02,9.412852E+00,8.497227E+00
2.28000E-02,9.227305E+00,8.340977E+00
2.28000E-02,9.403086E+00,8.497227E+00
2.28240E-02,9.227305E+00,8.340977E+00
2.28240E-02,9.403086E+00,8.506992E+00
2.28480E-02,9.237070E+00,8.350742E+00
2.28480E-02,9.403086E+00,8.516758E+00
2.28720E-02,9.237070E+00,8.350742E+00
2.28720E-02,9.403086E+00,8.516758E+00
2.28960E-02,9.237070E+00,8.370273E+00
2.28960E-02,9.412852E+00,8.516758E+00
2.29200E-02,9.237070E+00,8.380039E+00
2.29200E-02,9.412852E+00,8.536289E+00
2.29440E-02,9.246836E+00,8.380039E+00
2.29440E-02,9.403086E+00,8.536289E+00
2.29680E-02,9.246836E+00,8.389805E+00
2.29680E-02,9.412852E+00,8.546055E+00
2.29920E-02,9.246836E+00,8.389805E+00
2.29920E-02,9.412852E+00,8.555820E+00
2.30160E-02,9.246836E+00,8.389805E+00
2.30160E-02,9.403086E+00,8.555820E+00
2.30400E-02,9.246836E+00,8.399570E+00
2.30400E-02,9.403086E+00,8.565586E+00
2.30640E-02,9.246836E+00,8.409336E+00
2.30640E-02,9.412852E+00,8.565586E+00
2.30880E-02,9.246836E+00,8.409336E+00
2.30880E-02,9.412852E+00,8.575352E+00
2.31120E-02,9.246836E+00,8.419102E+00
2.31120E-02,9.412852E+00,8.575352E+00
2.31360E-02,9.246836E+00,8.419102E+00
2.31360E-02,9.412852E+00,8.585117E+00
2.31600E-02,9.246836E+00,8.428867E+00
2.31600E-02,9.412852E+00,8.585117E+00
2.31840E-02,9.246836E+00,8.428867E+00
2.31840E-02,9.422617E+00,8.594883E+00
2.32080E-02,9.246836E+00,8.448398E+00
2.32080E-02,9.422617E+00,8.614414E+00
2.32320E-02,9.246836E+00,8.448398E+00
2.32320E-02,9.422617E+00,8.614414E+00
2.32560E-02,9.246836E+00,8.448398E+00
2.32560E-02,9.422617E+00,8.614414E+00
2.32800E-02,9.246836E+00,8.448398E+00
2.32800E-02,9.412852E+00,8.614414E+00
2.33040E-02,9.256602E+00,8.448398E+00
2.33040E-02,9.422617E+00,8.633945E+00
2.33280E-02,9.256602E+00,8.448398E+00
2.33280E-02,9.422617E+00,8.653477E+00
2.33520E-02,9.256602E+00,8.477695E+00
2.33520E-02,9.422617E+00,8.653477E+00
2.33760E-02,9.246836E+00,8.477695E+00
2.33760E-02,9.412852E+00,8.663242E+00
2.34000E-02,9.227305E+00,8.477695E+00
2.34000E-02,9.422617E+00,8.663242E+00
2.34240E-02,9.227305E+00,8.487461E+00
2.34240E-02,9.422617E+00,8.663242E+00
2.34480E-02,9.246836E+00,8.487461E+00
2.34480E-02,9.432383E+00,8.663242E+00
2.34720E-02,9.237070E+00,8.487461E+00
2.34720E-02,9.432383E+00,8.692539E+00
2.34960E-02,9.227305E+00,8.506992E+00
2.34960E-02,9.432383E+00,8.692539E+00
2.35200E-02,9.227305E+00,8.506992E+00
2.35200E-02,9.432383E+00,8.692539E+00
2.35440E-02,9.237070E+00,8.506992E+00
2.35440E-02,9.422617E+00,8.702305E+00
2.35680E-02,9.237070E+00,8.526523E+00
2.35680E-02,9.432383E+00,8.712070E+00
2.35920E-02,9.237070E+00,8.526523E+00
2.35920E-02,9.432383E+00,8.712070E+00
2.36160E-02,9.246836E+00,8.526523E+00
2.36160E-02,9.442148E+00,8.721836E+00
2.36400E-02,9.237070E+00,8.526523E+00
2.36400E-02,9.442148E+00,8.731602E+00
2.36640E-02,9.237070E+00,8.526523E+00
2.36640E-02,9.432383E+00,8.731602E+00
2.36880E-02,9.237070E+00,8.546055E+00
2.36880E-02,9.432383E+00,8.741367E+00
2.37120E-02,9.217539E+00,8.546055E+00
2.37120E-02,9.451914E+00,8.741367E+00
2.37360E-02,9.217539E+00,8.555820E+00
2.37360E-02,9.451914E+00,8.741367E+00
2.37600E-02,9.217539E+00,8.555820E+00
2.37600E-02,9.451914E+00,8.770664E+00
2.37840E-02,9.217539E+00,8.565586E+00
2.37840E-02,9.451914E+00,8.770664E+00
2.38080E-02,9.217539E+00,8.565586E+00
2.38080E-02,9.451914E+00,8.770664E+00
2.38320E-02,9.227305E+00,8.565586E+00
2.38320E-02,9.471445E+00,8.770664E+00
2.38560E-02,9.227305E+00,8.565586E+00
2.38560E-02,9.471445E+00,8.760898E+00
2.38800E-02,9.217539E+00,8.565586E+00
2.38800E-02,9.471445E+00,8.760898E+00
2.39040E-02,9.217539E+00,8.575352E+00
2.39040E-02,9.471445E+00,8.760898E+00
2.39280E-02,9.237070E+00,8.575352E+00
2.39280E-02,9.451914E+00,8.780430E+00
2.39520E-02,9.246836E+00,8.575352E+00
2.39520E-02,9.451914E+00,8.780430E+00
2.39760E-02,9.246836E+00,8.575352E+00
2.39760E-02,9.451914E+00,8.770664E+00
2.40000E-02,9.178477E+00,8.575352E+00
2.40000E-02,9.490977E+00,8.799961E+00
2.40240E-02,9.178477E+00,8.594883E+00
2.40240E-02,9.490977E+00,8.799961E+00
2.40480E-02,9.237070E+00,8.594883E+00
2.40480E-02,9.442148E+00,8.790195E+00
2.40720E-02,9.246836E+00,8.604648E+00
2.40720E-02,9.442148E+00,8.790195E+00
2.40960E-02,9.246836E+00,8.604648E+00
2.40960E-02,9.442148E+00,8.790195E+00
2.41200E-02,9.246836E+00,8.594883E+00
2.41200E-02,9.442148E+00,8.790195E+00
2.41440E-02,9.256602E+00,8.594883E+00
2.41440E-02,9.442148E+00,8.790195E+00
2.41680E-02,9.256602E+00,8.633945E+00
2.41680E-02,9.432383E+00,8.799961E+00
2.41920E-02,9.256602E+00,8.633945E+00
2.41920E-02,9.442148E+00,8.799961E+00
2.42160E-02,9.276133E+00,8.633945E+00
2.42160E-02,9.451914E+00,8.799961E+00
2.42400E-02,9.276133E+00,8.633945E+00
2.42400E-02,9.451914E+00,8.799961E+00
2.42640E-02,9.285898E+00,8.633945E+00
2.42640E-02,9.432383E+00,8.799961E+00
2.42880E-02,9.285898E+00,8.643711E+00
2.42880E-02,9.432383E+00,8.799961E+00
2.43120E-02,9.285898E+00,8.643711E+00
2.43120E-02,9.432383E+00,8.809727E+00
2.43360E-02,9.295664E+00,8.663242E+00
2.43360E-02,9.442148E+00,8.809727E+00
2.43600E-02,9.295664E+00,8.653477E+00
2.43600E-02,9.442148E+00,8.799961E+00
2.43840E-02,9.295664E+00,8.653477E+00
2.43840E-02,9.442148E+00,8.799961E+00
2.44080E-02,9.295664E+00,8.663242E+00
2.44080E-02,9.451914E+00,8.809727E+00
2.44320E-02,9.305430E+00,8.663242E+00
2.44320E-02,9.451914E+00,8.809727E+00
2.44560E-02,9.295664E+00,8.643711E+00
2.44560E-02,9.451914E+00,8.829258E+00
2.44800E-02,9.295664E+00,8.633945E+00
2.44800E-02,9.451914E+00,8.839023E+00
2.45040E-02,9.305430E+00,8.624180E+00
2.45040E-02,9.461680E+00,8.839023E+00
2.45280E-02,9.305430E+00,8.624180E+00
2.45280E-02,9.461680E+00,8.839023E+00
2.45520E-02,9.315195E+00,8.633945E+00
2.45520E-02,9.451914E+00,8.839023E+00
2.45760E-02,9.315195E+00,8.633945E+00
2.45760E-02,9.451914E+00,8.839023E+00
2.46000E-02,9.315195E+00,8.643711E+00
2.46000E-02,9.451914E+00,8.839023E+00
2.46240E-02,9.315195E+00,8.663242E+00
2.46240E-02,9.451914E+00,8.839023E+00
2.46480E-02,9.315195E+00,8.594883E+00
2.46480E-02,9.461680E+00,8.839023E+00
2.46720E-02,9.315195E+00,8.594883E+00
2.46720E-02,9.461680E+00,8.839023E+00
2.46960E-02,9.315195E+00,8.624180E+00
2.46960E-02,9.451914E+00,8.829258E+00
2.47200E-02,9.305430E+00,8.555820E+00
2.47200E-02,9.461680E+00,8.829258E+00
2.47440E-02,9.305430E+00,8.555820E+00
2.47440E-02,9.461680E+00,8.868320E+00
2.47680E-02,9.324961E+00,8.555820E+00
2.47680E-02,9.461680E+00,8.868320E+00
2.47920E-02,9.324961E+00,8.487461E+00
2.47920E-02,9.471445E+00,8.848789E+00
2.48160E-02,9.324961E+00,8.165195E+00
2.48160E-02,9.471445E+00,8.848789E+00
2.48400E-02,9.324961E+00,8.165195E+00
2.48400E-02,9.471445E+00,8.799961E+00
2.48640E-02,9.324961E+00,8.165195E+00
2.48640E-02,9.471445E+00,8.799961E+00
2.48880E-02,9.324961E+00,8.165195E+00
2.48880E-02,9.471445E+00,8.809727E+00
2.49120E-02,9.334727E+00,8.272617E+00
2.49120E-02,9.481211E+00,8.907383E+00
2.49360E-02,9.334727E+00,8.272617E+00
2.49360E-02,9.481211E+00,9.444492E+00
2.49600E-02,9.344492E+00,8.272617E+00
2.49600E-02,9.490977E+00,9.444492E+00
2.49840E-02,9.344492E+00,8.135898E+00
2.49840E-02,9.490977E+00,9.327305E+00
2.50080E-02,9.344492E+00,8.096836E+00
2.50080E-02,9.490977E+00,8.819492E+00
2.50320E-02,9.354258E+00,8.096836E+00
2.50320E-02,9.490977E+00,8.799961E+00
2.50560E-02,9.344492E+00,8.233555E+00
2.50560E-02,9.490977E+00,8.770664E+00
2.50800E-02,9.344492E+00,8.184727E+00
2.50800E-02,9.490977E+00,8.770664E+00
2.51040E-02,9.354258E+00,8.184727E+00
2.51040E-02,9.490977E+00,8.819492E+00
2.51280E-02,9.354258E+00,8.272617E+00
2.51280E-02,9.490977E+00,8.819492E+00
2.51520E-02,9.334727E+00,8.272617E+00
2.51520E-02,9.490977E+00,8.633945E+00
2.51760E-02,9.334727E+00,8.282383E+00
2.51760E-02,9.490977E+00,8.829258E+00
2.52000E-02,9.354258E+00,8.389805E+00
2.52000E-02,9.490977E+00,8.829258E+00
2.52240E-02,9.354258E+00,8.243320E+00
2.52240E-02,9.500742E+00,8.702305E+00
2.52480E-02,9.354258E+00,8.243320E+00
2.52480E-02,9.510508E+00,8.829258E+00
2.52720E-02,9.354258E+00,8.380039E+00
2.52720E-02,9.510508E+00,8.829258E+00
2.52960E-02,9.364023E+00,8.380039E+00
2.52960E-02,9.520273E+00,8.799961E+00
2.53200E-02,9.354258E+00,8.438633E+00
2.53200E-02,9.530039E+00,8.839023E+00
2.53440E-02,9.354258E+00,8.458164E+00
2.53440E-02,9.530039E+00,8.839023E+00
2.53680E-02,9.364023E+00,8.458164E+00
2.53680E-02,9.520273E+00,8.770664E+00
2.53920E-02,9.364023E+00,8.077305E+00
2.53920E-02,9.510508E+00,8.770664E+00
2.54160E-02,9.364023E+00,8.077305E+00
2.54160E-02,9.520273E+00,8.594883E+00
2.54400E-02,9.364023E+00,8.106602E+00
2.54400E-02,9.530039E+00,8.624180E+00
2.54640E-02,9.354258E+00,8.233555E+00
2.54640E-02,9.549570E+00,8.624180E+00
2.54880E-02,9.354258E+00,8.145664E+00
2.54880E-02,9.549570E+00,8.516758E+00
2.55120E-02,9.393320E+00,8.145664E+00
2.55120E-02,9.520273E+00,8.546055E+00
2.55360E-02,9.393320E+00,8.301914E+00
2.55360E-02,9.530039E+00,8.546055E+00
2.55600E-02,9.393320E+00,8.282383E+00
2.55600E-02,9.530039E+00,8.516758E+00
2.55840E-02,9.373789E+00,8.243320E+00
2.55840E-02,9.578867E+00,8.487461E+00
2.56080E-02,9.373789E+00,8.204258E+00
2.56080E-02,9.578867E+00,8.458164E+00
2.56320E-02,9.383555E+00,8.204258E+00
2.56320E-02,9.559336E+00,8.477695E+00
2.56560E-02,9.393320E+00,8.233555E+00
2.56560E-02,9.559336E+00,8.516758E+00
2.56800E-02,9.393320E+00,8.292148E+00
2.56800E-02,9.559336E+00,8.516758E+00
2.57040E-02,9.383555E+00,8.243320E+00
2.57040E-02,9.559336E+00,8.506992E+00
2.57280E-02,9.383555E+00,8.233555E+00
2.57280E-02,9.559336E+00,8.467930E+00
2.57520E-02,9.393320E+00,8.087070E+00
2.57520E-02,9.559336E+00,8.458164E+00
2.57760E-02,9.383555E+00,8.018711E+00
2.57760E-02,9.569102E+00,8.350742E+00
2.58000E-02,9.383555E+00,8.018711E+00
2.58000E-02,9.569102E+00,8.282383E+00
2.58240E-02,9.393320E+00,8.048008E+00
2.58240E-02,9.559336E+00,8.301914E+00
2.58480E-02,9.364023E+00,8.106602E+00
2.58480E-02,9.569102E+00,8.419102E+00
2.58720E-02,9.364023E+00,8.106602E+00
2.58720E-02,9.588633E+00,8.477695E+00
2.58960E-02,9.393320E+00,8.233555E+00
2.58960E-02,9.588633E+00,8.477695E+00
2.59200E-02,9.403086E+00,8.174961E+00
2.59200E-02,9.578867E+00,8.477695E+00
2.59440E-02,9.393320E+00,8.096836E+00
2.59440E-02,9.578867E+00,8.438633E+00
2.59680E-02,9.393320E+00,8.057773E+00
2.59680E-02,9.578867E+00,8.301914E+00
2.59920E-02,9.412852E+00,8.057773E+00
2.59920E-02,9.578867E+00,8.253086E+00
2.60160E-02,9.403086E+00,8.057773E+00
2.60160E-02,9.598398E+00,8.399570E+00
2.60400E-02,9.403086E+00,8.135898E+00
2.60400E-02,9.598398E+00,8.438633E+00
2.60640E-02,9.412852E+00,8.253086E+00
2.60640E-02,9.588633E+00,8.614414E+00
2.60880E-02,9.422617E+00,8.311680E+00
2.60880E-02,9.588633E+00,8.790195E+00
2.61120E-02,9.422617E+00,8.448398E+00
2.61120E-02,9.588633E+00,8.790195E+00
2.61360E-02,9.422617E+00,8.448398E+00
2.61360E-02,9.588633E+00,8.839023E+00
2.61600E-02,9.422617E+00,8.340977E+00
2.61600E-02,9.588633E+00,8.839023E+00
2.61840E-02,9.422617E+00,8.321445E+00
2.61840E-02,9.588633E+00,8.731602E+00
2.62080E-02,9.422617E+00,8.292148E+00
2.62080E-02,9.588633E+00,8.555820E+00
2.62320E-02,9.422617E+00,8.292148E+00
2.62320E-02,9.588633E+00,8.506992E+00
2.62560E-02,9.422617E+00,8.194492E+00
2.62560E-02,9.598398E+00,8.506992E+00
2.62800E-02,9.403086E+00,8.194492E+00
2.62800E-02,9.598398E+00,8.536289E+00
2.63040E-02,9.403086E+00,8.243320E+00
2.63040E-02,9.588633E+00,8.546055E+00
2.63280E-02,9.422617E+00,8.223789E+00
2.63280E-02,9.588633E+00,8.546055E+00
2.63520E-02,9.422617E+00,8.223789E+00
2.63520E-02,9.588633E+00,8.506992E+00
2.63760E-02,9.422617E+00,8.233555E+00
2.63760E-02,9.598398E+00,8.448398E+00
2.64000E-02,9.422617E+00,8.243320E+00
2.64000E-02,9.598398E+00,8.506992E+00
2.64240E-02,9.432383E+00,8.282383E+00
2.64240E-02,9.588633E+00,8.506992E+00
2.64480E-02,9.432383E+00,8.292148E+00
2.64480E-02,9.588633E+00,8.497227E+00
2.64720E-02,9.422617E+00,8.282383E+00
2.64720E-02,9.588633E+00,8.536289E+00
2.64960E-02,9.422617E+00,8.282383E+00
2.64960E-02,9.578867E+00,8.594883E+00
2.65200E-02,9.403086E+00,8.321445E+00
2.65200E-02,9.578867E+00,8.594883E+00
2.65440E-02,9.403086E+00,8.321445E+00
2.65440E-02,9.588633E+00,8.516758E+00
2.65680E-02,9.422617E+00,8.340977E+00
2.65680E-02,9.588633E+00,8.516758E+00
2.65920E-02,9.422617E+00,8.340977E+00
2.65920E-02,9.588633E+00,8.585117E+00
2.66160E-02,9.422617E+00,8.389805E+00
2.66160E-02,9.588633E+00,8.614414E+00
2.66400E-02,9.422617E+00,8.340977E+00
2.66400E-02,9.588633E+00,8.614414E+00
2.66640E-02,9.422617E+00,8.311680E+00
2.66640E-02,9.578867E+00,8.555820E+00
2.66880E-02,9.422617E+00,8.311680E+00
2.66880E-02,9.578867E+00,8.506992E+00
2.67120E-02,9.412852E+00,8.243320E+00
2.67120E-02,9.578867E+00,8.506992E+00
2.67360E-02,9.412852E+00,8.184727E+00
2.67360E-02,9.578867E+00,8.497227E+00
2.67600E-02,9.412852E+00,8.184727E+00
2.67600E-02,9.569102E+00,8.428867E+00
2.67840E-02,9.403086E+00,8.194492E+00
2.67840E-02,9.578867E+00,8.467930E+00
2.68080E-02,9.403086E+00,8.243320E+00
2.68080E-02,9.578867E+00,8.516758E+00
2.68320E-02,9.403086E+00,8.340977E+00
2.68320E-02,9.569102E+00,8.555820E+00
2.68560E-02,9.393320E+00,8.340977E+00
2.68560E-02,9.559336E+00,8.555820E+00
2.68800E-02,9.393320E+00,8.340977E+00
2.68800E-02,9.559336E+00,8.575352E+00
2.69040E-02,9.393320E+00,8.360508E+00
2.69040E-02,9.559336E+00,8.575352E+00
2.69280E-02,9.393320E+00,8.272617E+00
2.69280E-02,9.549570E+00,8.565586E+00
2.69520E-02,9.403086E+00,8.233555E+00
2.69520E-02,9.549570E+00,8.546055E+00
2.69760E-02,9.393320E+00,8.214023E+00
2.69760E-02,9.549570E+00,8.438633E+00
2.70000E-02,9.393320E+00,8.214023E+00
2.70000E-02,9.549570E+00,8.458164E+00
2.70240E-02,9.393320E+00,8.214023E+00
2.70240E-02,9.549570E+00,8.477695E+00
2.70480E-02,9.393320E+00,8.214023E+00
2.70480E-02,9.549570E+00,8.477695E+00
2.70720E-02,9.393320E+00,8.214023E+00
2.70720E-02,9.539805E+00,8.467930E+00
2.70960E-02,9.393320E+00,8.204258E+00
2.70960E-02,9.530039E+00,8.399570E+00
2.71200E-02,9.393320E+00,8.204258E+00
2.71200E-02,9.530039E+00,8.399570E+00
2.71440E-02,9.393320E+00,8.243320E+00
2.71440E-02,9.539805E+00,8.419102E+00
2.71680E-02,9.393320E+00,8.243320E+00
2.71680E-02,9.539805E+00,8.448398E+00
2.71920E-02,9.383555E+00,8.253086E+00
2.71920E-02,9.530039E+00,8.477695E+00
2.72160E-02,9.383555E+00,8.292148E+00
2.72160E-02,9.530039E+00,8.477695E+00
2.72400E-02,9.393320E+00,8.214023E+00
2.72400E-02,9.530039E+00,8.497227E+00
2.72640E-02,9.393320E+00,8.214023E+00
2.72640E-02,9.530039E+00,8.497227E+00
2.72880E-02,9.383555E+00,8.214023E+00
2.72880E-02,9.530039E+00,8.438633E+00
