in s,C1 in V
-5.5181064E-01,5.76758E+00
-5.5180140E-01,5.70898E+00
-5.5179216E-01,5.74805E+00
-5.5178292E-01,5.72852E+00
-5.5177368E-01,5.70898E+00
-5.5176444E-01,5.68945E+00
-5.5175520E-01,5.68945E+00
-5.5174596E-01,5.59180E+00
-5.5173672E-01,5.65039E+00
-5.5172748E-01,5.70898E+00
-5.5171824E-01,5.70898E+00
-5.5170900E-01,5.66992E+00
-5.5169976E-01,5.65039E+00
-5.5169052E-01,5.63086E+00
-5.5168128E-01,5.76758E+00
-5.5167204E-01,5.66992E+00
-5.5166280E-01,5.70898E+00
-5.5165356E-01,5.70898E+00
-5.5164432E-01,5.66992E+00
-5.5163508E-01,5.66992E+00
-5.5162584E-01,5.66992E+00
-5.5161660E-01,5.74805E+00
-5.5160736E-01,5.70898E+00
-5.5159812E-01,5.74805E+00
-5.5158888E-01,5.66992E+00
-5.5157964E-01,5.68945E+00
-5.5157040E-01,5.68945E+00
-5.5156116E-01,5.65039E+00
-5.5155192E-01,5.65039E+00
-5.5154268E-01,5.68945E+00
-5.5153344E-01,5.66992E+00
-5.5152420E-01,5.65039E+00
-5.5151496E-01,5.66992E+00
-5.5150572E-01,5.68945E+00
-5.5149648E-01,5.63086E+00
-5.5148724E-01,5.66992E+00
-5.5147800E-01,5.70898E+00
-5.5146876E-01,5.70898E+00
-5.5145952E-01,5.74805E+00
-5.5145028E-01,5.66992E+00
-5.5144104E-01,5.72852E+00
-5.5143180E-01,5.68945E+00
-5.5142256E-01,5.70898E+00
-5.5141332E-01,5.68945E+00
-5.5140408E-01,5.68945E+00
-5.5139484E-01,5.76758E+00
-5.5138560E-01,5.74805E+00
-5.5137636E-01,5.72852E+00
-5.5136712E-01,5.61133E+00
-5.5135788E-01,5.74805E+00
-5.5134864E-01,5.70898E+00
-5.5133940E-01,5.66992E+00
-5.5133016E-01,5.65039E+00
-5.5132092E-01,5.70898E+00
-5.5131168E-01,5.66992E+00
-5.5130244E-01,5.66992E+00
-5.5129320E-01,5.70898E+00
-5.5128396E-01,5.66992E+00
-5.5127472E-01,5.72852E+00
-5.5126548E-01,5.66992E+00
-5.5125624E-01,5.63086E+00
-5.5124700E-01,5.70898E+00
-5.5123776E-01,5.66992E+00
-5.5122852E-01,5.63086E+00
-5.5121928E-01,5.72852E+00
-5.5121004E-01,5.68945E+00
-5.5120080E-01,5.72852E+00
-5.5119156E-01,5.68945E+00
-5.5118232E-01,5.70898E+00
-5.5117308E-01,5.65039E+00
-5.5116384E-01,5.70898E+00
-5.5115460E-01,5.65039E+00
-5.5114536E-01,5.65039E+00
-5.5113612E-01,5.66992E+00
-5.5112688E-01,5.66992E+00
-5.5111764E-01,5.68945E+00
-5.5110840E-01,5.70898E+00
-5.5109916E-01,5.61133E+00
-5.5108992E-01,5.61133E+00
-5.5108068E-01,5.65039E+00
-5.5107144E-01,5.70898E+00
-5.5106220E-01,5.68945E+00
-5.5105296E-01,5.66992E+00
-5.5104372E-01,5.68945E+00
-5.5103448E-01,5.63086E+00
-5.5102524E-01,5.66992E+00
-5.5101600E-01,5.70898E+00
-5.5100676E-01,5.66992E+00
-5.5099752E-01,5.68945E+00
-5.5098828E-01,5.66992E+00
-5.5097904E-01,5.65039E+00
-5.5096980E-01,5.68945E+00
-5.5096056E-01,5.76758E+00
-5.5095132E-01,5.68945E+00
-5.5094208E-01,5.74805E+00
-5.5093284E-01,5.68945E+00
-5.5092360E-01,5.70898E+00
-5.5091436E-01,5.66992E+00
-5.5090512E-01,5.68945E+00
-5.5089588E-01,5.65039E+00
-5.5088664E-01,5.63086E+00
-5.5087740E-01,5.70898E+00
-5.5086816E-01,5.68945E+00
-5.5085892E-01,5.68945E+00
-5.5084968E-01,5.70898E+00
-5.5084044E-01,5.70898E+00
-5.5083120E-01,5.76758E+00
-5.5082196E-01,5.74805E+00
-5.5081272E-01,5.74805E+00
-5.5080348E-01,5.70898E+00
-5.5079424E-01,5.72852E+00
-5.5078500E-01,5.72852E+00
-5.5077576E-01,5.68945E+00
-5.5076652E-01,5.68945E+00
-5.5075728E-01,5.68945E+00
-5.5074804E-01,5.68945E+00
-5.5073880E-01,5.72852E+00
-5.5072956E-01,5.70898E+00
-5.5072032E-01,5.72852E+00
-5.5071108E-01,5.70898E+00
-5.5070184E-01,5.70898E+00
-5.5069260E-01,5.70898E+00
-5.5068336E-01,5.68945E+00
-5.5067412E-01,5.65039E+00
-5.5066488E-01,5.70898E+00
-5.5065564E-01,5.72852E+00
-5.5064640E-01,5.68945E+00
-5.5063716E-01,5.74805E+00
-5.5062792E-01,5.66992E+00
-5.5061868E-01,5.70898E+00
-5.5060944E-01,5.70898E+00
-5.5060020E-01,5.68945E+00
-5.5059096E-01,5.80664E+00
-5.5058172E-01,5.74805E+00
-5.5057248E-01,5.66992E+00
-5.5056324E-01,5.66992E+00
-5.5055400E-01,5.70898E+00
-5.5054476E-01,5.78711E+00
-5.5053552E-01,5.72852E+00
-5.5052628E-01,5.70898E+00
-5.5051704E-01,5.70898E+00
-5.5050780E-01,5.72852E+00
-5.5049856E-01,5.70898E+00
-5.5048932E-01,5.68945E+00
-5.5048008E-01,5.70898E+00
-5.5047084E-01,5.72852E+00
-5.5046160E-01,5.72852E+00
-5.5045236E-01,5.72852E+00
-5.5044312E-01,5.76758E+00
-5.5043388E-01,5.72852E+00
-5.5042464E-01,5.72852E+00
-5.5041540E-01,5.66992E+00
-5.5040616E-01,5.70898E+00
-5.5039692E-01,5.70898E+00
-5.5038768E-01,5.70898E+00
-5.5037844E-01,5.70898E+00
-5.5036920E-01,5.70898E+00
-5.5035996E-01,5.74805E+00
-5.5035072E-01,5.72852E+00
-5.5034148E-01,5.74805E+00
-5.5033224E-01,5.74805E+00
-5.5032300E-01,5.70898E+00
-5.5031376E-01,5.72852E+00
-5.5030452E-01,5.70898E+00
-5.5029528E-01,5.70898E+00
-5.5028604E-01,5.74805E+00
-5.5027680E-01,5.74805E+00
-5.5026756E-01,5.68945E+00
-5.5025832E-01,5.66992E+00
-5.5024908E-01,5.68945E+00
-5.5023984E-01,5.70898E+00
-5.5023060E-01,5.76758E+00
-5.5022136E-01,5.74805E+00
-5.5021212E-01,5.70898E+00
-5.5020288E-01,5.72852E+00
-5.5019364E-01,5.66992E+00
-5.5018440E-01,5.70898E+00
-5.5017516E-01,5.68945E+00
-5.5016592E-01,5.72852E+00
-5.5015668E-01,5.66992E+00
-5.5014744E-01,5.70898E+00
-5.5013820E-01,5.66992E+00
-5.5012896E-01,5.70898E+00
-5.5011972E-01,5.68945E+00
-5.5011048E-01,5.70898E+00
-5.5010124E-01,5.68945E+00
-5.5009200E-01,5.68945E+00
-5.5008276E-01,5.68945E+00
-5.5007352E-01,5.72852E+00
-5.5006428E-01,5.68945E+00
-5.5005504E-01,5.70898E+00
-5.5004580E-01,5.63086E+00
-5.5003656E-01,5.70898E+00
-5.5002732E-01,5.72852E+00
-5.5001808E-01,5.70898E+00
-5.5000884E-01,5.59180E+00
-5.4999960E-01,5.68945E+00
-5.4999036E-01,5.74805E+00
-5.4998112E-01,5.66992E+00
-5.4997188E-01,5.66992E+00
-5.4996264E-01,5.76758E+00
-5.4995340E-01,5.70898E+00
-5.4994416E-01,5.68945E+00
-5.4993492E-01,5.72852E+00
-5.4992568E-01,5.70898E+00
-5.4991644E-01,5.66992E+00
-5.4990720E-01,5.68945E+00
-5.4989796E-01,5.68945E+00
-5.4988872E-01,5.72852E+00
-5.4987948E-01,5.68945E+00
-5.4987024E-01,5.70898E+00
-5.4986100E-01,5.65039E+00
-5.4985176E-01,5.66992E+00
-5.4984252E-01,5.74805E+00
-5.4983328E-01,5.74805E+00
-5.4982404E-01,5.70898E+00
-5.4981480E-01,5.70898E+00
-5.4980556E-01,5.74805E+00
-5.4979632E-01,5.76758E+00
-5.4978708E-01,5.68945E+00
-5.4977784E-01,5.65039E+00
-5.4976860E-01,5.68945E+00
-5.4975936E-01,5.76758E+00
-5.4975012E-01,5.70898E+00
-5.4974088E-01,5.74805E+00
-5.4973164E-01,5.72852E+00
-5.4972240E-01,5.70898E+00
-5.4971316E-01,5.74805E+00
-5.4970392E-01,5.72852E+00
-5.4969468E-01,5.66992E+00
-5.4968544E-01,5.72852E+00
-5.4967620E-01,5.68945E+00
-5.4966696E-01,5.70898E+00
-5.4965772E-01,5.72852E+00
-5.4964848E-01,5.68945E+00
-5.4963924E-01,5.65039E+00
-5.4963000E-01,5.74805E+00
-5.4962076E-01,5.70898E+00
-5.4961152E-01,5.70898E+00
-5.4960228E-01,5.65039E+00
-5.4959304E-01,5.70898E+00
-5.4958380E-01,5.70898E+00
-5.4957456E-01,5.72852E+00
-5.4956532E-01,5.66992E+00
-5.4955608E-01,5.74805E+00
-5.4954684E-01,5.68945E+00
-5.4953760E-01,5.70898E+00
-5.4952836E-01,5.70898E+00
-5.4951912E-01,5.70898E+00
-5.4950988E-01,5.65039E+00
-5.4950064E-01,5.74805E+00
-5.4949140E-01,5.66992E+00
-5.4948216E-01,5.76758E+00
-5.4947292E-01,5.70898E+00
-5.4946368E-01,5.78711E+00
-5.4945444E-01,5.68945E+00
-5.4944520E-01,5.68945E+00
-5.4943596E-01,5.72852E+00
-5.4942672E-01,5.70898E+00
-5.4941748E-01,5.70898E+00
-5.4940824E-01,5.70898E+00
-5.4939900E-01,5.70898E+00
-5.4938976E-01,5.72852E+00
-5.4938052E-01,5.74805E+00
-5.4937128E-01,5.70898E+00
-5.4936204E-01,5.78711E+00
-5.4935280E-01,5.68945E+00
-5.4934356E-01,5.65039E+00
-5.4933432E-01,5.68945E+00
-5.4932508E-01,5.72852E+00
-5.4931584E-01,5.70898E+00
-5.4930660E-01,5.74805E+00
-5.4929736E-01,5.72852E+00
-5.4928812E-01,5.72852E+00
-5.4927888E-01,5.66992E+00
-5.4926964E-01,5.72852E+00
-5.4926040E-01,5.70898E+00
-5.4925116E-01,5.74805E+00
-5.4924192E-01,5.74805E+00
-5.4923268E-01,5.68945E+00
-5.4922344E-01,5.70898E+00
-5.4921420E-01,5.70898E+00
-5.4920496E-01,5.68945E+00
-5.4919572E-01,5.70898E+00
-5.4918648E-01,5.72852E+00
-5.4917724E-01,5.70898E+00
-5.4916800E-01,5.72852E+00
-5.4915876E-01,5.68945E+00
-5.4914952E-01,5.70898E+00
-5.4914028E-01,5.70898E+00
-5.4913104E-01,5.72852E+00
-5.4912180E-01,5.70898E+00
-5.4911256E-01,5.76758E+00
-5.4910332E-01,5.66992E+00
-5.4909408E-01,5.74805E+00
-5.4908484E-01,5.70898E+00
-5.4907560E-01,5.70898E+00
-5.4906636E-01,5.70898E+00
-5.4905712E-01,5.66992E+00
-5.4904788E-01,5.70898E+00
-5.4903864E-01,5.70898E+00
-5.4902940E-01,5.70898E+00
-5.4902016E-01,5.66992E+00
-5.4901092E-01,5.66992E+00
-5.4900168E-01,5.70898E+00
-5.4899244E-01,5.70898E+00
-5.4898320E-01,5.70898E+00
-5.4897396E-01,5.72852E+00
-5.4896472E-01,5.68945E+00
-5.4895548E-01,5.68945E+00
-5.4894624E-01,5.65039E+00
-5.4893700E-01,5.68945E+00
-5.4892776E-01,5.66992E+00
-5.4891852E-01,5.68945E+00
-5.4890928E-01,5.72852E+00
-5.4890004E-01,5.65039E+00
-5.4889080E-01,5.65039E+00
-5.4888156E-01,5.70898E+00
-5.4887232E-01,5.70898E+00
-5.4886308E-01,5.72852E+00
-5.4885384E-01,5.70898E+00
-5.4884460E-01,5.70898E+00
-5.4883536E-01,5.65039E+00
-5.4882612E-01,5.65039E+00
-5.4881688E-01,5.70898E+00
-5.4880764E-01,5.70898E+00
-5.4879840E-01,5.68945E+00
-5.4878916E-01,5.65039E+00
-5.4877992E-01,5.72852E+00
-5.4877068E-01,5.78711E+00
-5.4876144E-01,5.68945E+00
-5.4875220E-01,5.70898E+00
-5.4874296E-01,5.70898E+00
-5.4873372E-01,5.66992E+00
-5.4872448E-01,5.70898E+00
-5.4871524E-01,5.61133E+00
-5.4870600E-01,5.70898E+00
-5.4869676E-01,5.68945E+00
-5.4868752E-01,5.76758E+00
-5.4867828E-01,5.68945E+00
-5.4866904E-01,5.70898E+00
-5.4865980E-01,5.72852E+00
-5.4865056E-01,5.66992E+00
-5.4864132E-01,5.72852E+00
-5.4863208E-01,5.65039E+00
-5.4862284E-01,5.70898E+00
-5.4861360E-01,5.66992E+00
-5.4860436E-01,5.68945E+00
-5.4859512E-01,5.65039E+00
-5.4858588E-01,5.70898E+00
-5.4857664E-01,5.68945E+00
-5.4856740E-01,5.68945E+00
-5.4855816E-01,5.70898E+00
-5.4854892E-01,5.68945E+00
-5.4853968E-01,5.70898E+00
-5.4853044E-01,5.65039E+00
-5.4852120E-01,5.66992E+00
-5.4851196E-01,5.70898E+00
-5.4850272E-01,5.68945E+00
-5.4849348E-01,5.68945E+00
-5.4848424E-01,5.59180E+00
-5.4847500E-01,5.72852E+00
-5.4846576E-01,5.65039E+00
-5.4845652E-01,5.68945E+00
-5.4844728E-01,5.70898E+00
-5.4843804E-01,5.66992E+00
-5.4842880E-01,5.68945E+00
-5.4841956E-01,5.68945E+00
-5.4841032E-01,5.68945E+00
-5.4840108E-01,5.63086E+00
-5.4839184E-01,5.70898E+00
-5.4838260E-01,5.65039E+00
-5.4837336E-01,5.70898E+00
-5.4836412E-01,5.66992E+00
-5.4835488E-01,5.68945E+00
-5.4834564E-01,5.68945E+00
-5.4833640E-01,5.66992E+00
-5.4832716E-01,5.68945E+00
-5.4831792E-01,5.72852E+00
-5.4830868E-01,5.68945E+00
-5.4829944E-01,5.68945E+00
-5.4829020E-01,5.68945E+00
-5.4828096E-01,5.66992E+00
-5.4827172E-01,5.65039E+00
-5.4826248E-01,5.66992E+00
-5.4825324E-01,5.72852E+00
-5.4824400E-01,5.66992E+00
-5.4823476E-01,5.68945E+00
-5.4822552E-01,5.70898E+00
-5.4821628E-01,5.70898E+00
-5.4820704E-01,5.68945E+00
-5.4819780E-01,5.68945E+00
-5.4818856E-01,5.72852E+00
-5.4817932E-01,5.70898E+00
-5.4817008E-01,5.76758E+00
-5.4816084E-01,5.72852E+00
-5.4815160E-01,5.68945E+00
-5.4814236E-01,5.70898E+00
-5.4813312E-01,5.68945E+00
-5.4812388E-01,5.65039E+00
-5.4811464E-01,5.65039E+00
-5.4810540E-01,5.66992E+00
-5.4809616E-01,5.80664E+00
-5.4808692E-01,5.74805E+00
-5.4807768E-01,5.70898E+00
-5.4806844E-01,5.65039E+00
-5.4805920E-01,5.68945E+00
-5.4804996E-01,5.68945E+00
-5.4804072E-01,5.72852E+00
-5.4803148E-01,5.78711E+00
-5.4802224E-01,5.74805E+00
-5.4801300E-01,5.68945E+00
-5.4800376E-01,5.68945E+00
-5.4799452E-01,5.66992E+00
-5.4798528E-01,5.68945E+00
-5.4797604E-01,5.70898E+00
-5.4796680E-01,5.70898E+00
-5.4795756E-01,5.70898E+00
-5.4794832E-01,5.76758E+00
-5.4793908E-01,5.70898E+00
-5.4792984E-01,5.65039E+00
-5.4792060E-01,5.66992E+00
-5.4791136E-01,5.66992E+00
-5.4790212E-01,5.66992E+00
-5.4789288E-01,5.70898E+00
-5.4788364E-01,5.70898E+00
-5.4787440E-01,5.66992E+00
-5.4786516E-01,5.68945E+00
-5.4785592E-01,5.70898E+00
-5.4784668E-01,5.70898E+00
-5.4783744E-01,5.78711E+00
-5.4782820E-01,5.65039E+00
-5.4781896E-01,5.70898E+00
-5.4780972E-01,5.66992E+00
-5.4780048E-01,5.72852E+00
-5.4779124E-01,5.63086E+00
-5.4778200E-01,5.68945E+00
-5.4777276E-01,5.70898E+00
-5.4776352E-01,5.63086E+00
-5.4775428E-01,5.65039E+00
-5.4774504E-01,5.70898E+00
-5.4773580E-01,5.68945E+00
-5.4772656E-01,5.65039E+00
-5.4771732E-01,5.59180E+00
-5.4770808E-01,5.74805E+00
-5.4769884E-01,5.70898E+00
-5.4768960E-01,5.66992E+00
-5.4768036E-01,5.72852E+00
-5.4767112E-01,5.65039E+00
-5.4766188E-01,5.66992E+00
-5.4765264E-01,5.68945E+00
-5.4764340E-01,5.65039E+00
-5.4763416E-01,5.70898E+00
-5.4762492E-01,5.72852E+00
-5.4761568E-01,5.63086E+00
-5.4760644E-01,5.66992E+00
-5.4759720E-01,5.68945E+00
-5.4758796E-01,5.68945E+00
-5.4757872E-01,5.70898E+00
-5.4756948E-01,5.63086E+00
-5.4756024E-01,5.70898E+00
-5.4755100E-01,5.76758E+00
-5.4754176E-01,5.76758E+00
-5.4753252E-01,5.68945E+00
-5.4752328E-01,5.70898E+00
-5.4751404E-01,5.76758E+00
-5.4750480E-01,5.70898E+00
-5.4749556E-01,5.70898E+00
-5.4748632E-01,5.70898E+00
-5.4747708E-01,5.76758E+00
-5.4746784E-01,5.74805E+00
-5.4745860E-01,5.65039E+00
-5.4744936E-01,5.70898E+00
-5.4744012E-01,5.70898E+00
-5.4743088E-01,5.72852E+00
-5.4742164E-01,5.65039E+00
-5.4741240E-01,5.63086E+00
-5.4740316E-01,5.66992E+00
-5.4739392E-01,5.70898E+00
-5.4738468E-01,5.68945E+00
-5.4737544E-01,5.74805E+00
-5.4736620E-01,5.76758E+00
-5.4735696E-01,5.68945E+00
-5.4734772E-01,5.68945E+00
-5.4733848E-01,5.65039E+00
-5.4732924E-01,5.68945E+00
-5.4732000E-01,5.70898E+00
-5.4731076E-01,5.70898E+00
-5.4730152E-01,5.68945E+00
-5.4729228E-01,5.65039E+00
-5.4728304E-01,5.68945E+00
-5.4727380E-01,5.70898E+00
-5.4726456E-01,5.70898E+00
-5.4725532E-01,5.76758E+00
-5.4724608E-01,5.66992E+00
-5.4723684E-01,5.65039E+00
-5.4722760E-01,5.70898E+00
-5.4721836E-01,5.66992E+00
-5.4720912E-01,5.70898E+00
-5.4719988E-01,5.65039E+00
-5.4719064E-01,5.65039E+00
-5.4718140E-01,5.68945E+00
-5.4717216E-01,5.68945E+00
-5.4716292E-01,5.65039E+00
-5.4715368E-01,5.65039E+00
-5.4714444E-01,5.72852E+00
-5.4713520E-01,5.72852E+00
-5.4712596E-01,5.70898E+00
-5.4711672E-01,5.66992E+00
-5.4710748E-01,5.70898E+00
-5.4709824E-01,5.66992E+00
-5.4708900E-01,5.70898E+00
-5.4707976E-01,5.68945E+00
-5.4707052E-01,5.74805E+00
-5.4706128E-01,5.66992E+00
-5.4705204E-01,5.68945E+00
-5.4704280E-01,5.70898E+00
-5.4703356E-01,5.70898E+00
-5.4702432E-01,5.68945E+00
-5.4701508E-01,5.65039E+00
-5.4700584E-01,5.74805E+00
-5.4699660E-01,5.66992E+00
-5.4698736E-01,5.66992E+00
-5.4697812E-01,5.66992E+00
-5.4696888E-01,5.70898E+00
-5.4695964E-01,5.74805E+00
-5.4695040E-01,5.68945E+00
-5.4694116E-01,5.65039E+00
-5.4693192E-01,5.63086E+00
-5.4692268E-01,5.70898E+00
-5.4691344E-01,5.63086E+00
-5.4690420E-01,5.70898E+00
-5.4689496E-01,5.65039E+00
-5.4688572E-01,5.68945E+00
-5.4687648E-01,5.70898E+00
-5.4686724E-01,5.68945E+00
-5.4685800E-01,5.76758E+00
-5.4684876E-01,5.70898E+00
-5.4683952E-01,5.70898E+00
-5.4683028E-01,5.63086E+00
-5.4682104E-01,5.68945E+00
-5.4681180E-01,5.72852E+00
-5.4680256E-01,5.68945E+00
-5.4679332E-01,5.68945E+00
-5.4678408E-01,5.65039E+00
-5.4677484E-01,5.66992E+00
-5.4676560E-01,5.72852E+00
-5.4675636E-01,5.65039E+00
-5.4674712E-01,5.68945E+00
-5.4673788E-01,5.70898E+00
-5.4672864E-01,5.65039E+00
-5.4671940E-01,5.70898E+00
-5.4671016E-01,5.68945E+00
-5.4670092E-01,5.70898E+00
-5.4669168E-01,5.72852E+00
-5.4668244E-01,5.63086E+00
-5.4667320E-01,5.65039E+00
-5.4666396E-01,5.63086E+00
-5.4665472E-01,5.65039E+00
-5.4664548E-01,5.70898E+00
-5.4663624E-01,5.66992E+00
-5.4662700E-01,5.65039E+00
-5.4661776E-01,5.63086E+00
-5.4660852E-01,5.68945E+00
-5.4659928E-01,5.61133E+00
-5.4659004E-01,5.68945E+00
-5.4658080E-01,5.63086E+00
-5.4657156E-01,5.61133E+00
-5.4656232E-01,5.70898E+00
-5.4655308E-01,5.66992E+00
-5.4654384E-01,5.66992E+00
-5.4653460E-01,5.65039E+00
-5.4652536E-01,5.65039E+00
-5.4651612E-01,5.70898E+00
-5.4650688E-01,5.68945E+00
-5.4649764E-01,5.65039E+00
-5.4648840E-01,5.65039E+00
-5.4647916E-01,5.68945E+00
-5.4646992E-01,5.59180E+00
-5.4646068E-01,5.68945E+00
-5.4645144E-01,5.66992E+00
-5.4644220E-01,5.65039E+00
-5.4643296E-01,5.74805E+00
-5.4642372E-01,5.66992E+00
-5.4641448E-01,5.72852E+00
-5.4640524E-01,5.70898E+00
-5.4639600E-01,5.66992E+00
-5.4638676E-01,5.61133E+00
-5.4637752E-01,5.66992E+00
-5.4636828E-01,5.68945E+00
-5.4635904E-01,5.74805E+00
-5.4634980E-01,5.63086E+00
-5.4634056E-01,5.70898E+00
-5.4633132E-01,5.70898E+00
-5.4632208E-01,5.74805E+00
-5.4631284E-01,5.66992E+00
-5.4630360E-01,5.65039E+00
-5.4629436E-01,5.66992E+00
-5.4628512E-01,5.63086E+00
-5.4627588E-01,5.61133E+00
-5.4626664E-01,5.65039E+00
-5.4625740E-01,5.68945E+00
-5.4624816E-01,5.63086E+00
-5.4623892E-01,5.63086E+00
-5.4622968E-01,5.65039E+00
-5.4622044E-01,5.70898E+00
-5.4621120E-01,5.63086E+00
-5.4620196E-01,5.66992E+00
-5.4619272E-01,5.66992E+00
-5.4618348E-01,5.70898E+00
-5.4617424E-01,5.70898E+00
-5.4616500E-01,5.66992E+00
-5.4615576E-01,5.63086E+00
-5.4614652E-01,5.66992E+00
-5.4613728E-01,5.66992E+00
-5.4612804E-01,5.65039E+00
-5.4611880E-01,5.70898E+00
-5.4610956E-01,5.70898E+00
-5.4610032E-01,5.68945E+00
-5.4609108E-01,5.55273E+00
-5.4608184E-01,5.61133E+00
-5.4607260E-01,5.66992E+00
-5.4606336E-01,5.66992E+00
-5.4605412E-01,5.66992E+00
-5.4604488E-01,5.65039E+00
-5.4603564E-01,5.63086E+00
-5.4602640E-01,5.66992E+00
-5.4601716E-01,5.61133E+00
-5.4600792E-01,5.65039E+00
-5.4599868E-01,5.70898E+00
-5.4598944E-01,5.63086E+00
-5.4598020E-01,5.61133E+00
-5.4597096E-01,5.63086E+00
-5.4596172E-01,5.66992E+00
-5.4595248E-01,5.74805E+00
-5.4594324E-01,5.66992E+00
-5.4593400E-01,5.65039E+00
-5.4592476E-01,5.68945E+00
-5.4591552E-01,5.68945E+00
-5.4590628E-01,5.59180E+00
-5.4589704E-01,5.63086E+00
-5.4588780E-01,5.76758E+00
-5.4587856E-01,5.66992E+00
-5.4586932E-01,5.66992E+00
-5.4586008E-01,5.61133E+00
-5.4585084E-01,5.66992E+00
-5.4584160E-01,5.72852E+00
-5.4583236E-01,5.63086E+00
-5.4582312E-01,5.70898E+00
-5.4581388E-01,5.68945E+00
-5.4580464E-01,5.66992E+00
-5.4579540E-01,5.65039E+00
-5.4578616E-01,5.63086E+00
-5.4577692E-01,5.63086E+00
-5.4576768E-01,5.63086E+00
-5.4575844E-01,5.65039E+00
-5.4574920E-01,5.70898E+00
-5.4573996E-01,5.68945E+00
-5.4573072E-01,5.61133E+00
-5.4572148E-01,5.59180E+00
-5.4571224E-01,5.63086E+00
-5.4570300E-01,5.68945E+00
-5.4569376E-01,5.70898E+00
-5.4568452E-01,5.66992E+00
-5.4567528E-01,5.65039E+00
-5.4566604E-01,5.63086E+00
-5.4565680E-01,5.61133E+00
-5.4564756E-01,5.65039E+00
-5.4563832E-01,5.66992E+00
-5.4562908E-01,5.68945E+00
-5.4561984E-01,5.65039E+00
-5.4561060E-01,5.63086E+00
-5.4560136E-01,5.66992E+00
-5.4559212E-01,5.66992E+00
-5.4558288E-01,5.66992E+00
-5.4557364E-01,5.66992E+00
-5.4556440E-01,5.65039E+00
-5.4555516E-01,5.65039E+00
-5.4554592E-01,5.61133E+00
-5.4553668E-01,5.65039E+00
-5.4552744E-01,5.63086E+00
-5.4551820E-01,5.59180E+00
-5.4550896E-01,5.65039E+00
-5.4549972E-01,5.63086E+00
-5.4549048E-01,5.65039E+00
-5.4548124E-01,5.70898E+00
-5.4547200E-01,5.61133E+00
-5.4546276E-01,5.65039E+00
-5.4545352E-01,5.66992E+00
-5.4544428E-01,5.63086E+00
-5.4543504E-01,5.66992E+00
-5.4542580E-01,5.68945E+00
-5.4541656E-01,5.70898E+00
-5.4540732E-01,5.61133E+00
-5.4539808E-01,5.65039E+00
-5.4538884E-01,5.57227E+00
-5.4537960E-01,5.65039E+00
-5.4537036E-01,5.66992E+00
-5.4536112E-01,5.59180E+00
-5.4535188E-01,5.61133E+00
-5.4534264E-01,5.63086E+00
-5.4533340E-01,5.63086E+00
-5.4532416E-01,5.63086E+00
-5.4531492E-01,5.66992E+00
-5.4530568E-01,5.61133E+00
-5.4529644E-01,5.66992E+00
-5.4528720E-01,5.63086E+00
-5.4527796E-01,5.63086E+00
-5.4526872E-01,5.66992E+00
-5.4525948E-01,5.63086E+00
-5.4525024E-01,5.65039E+00
-5.4524100E-01,5.61133E+00
-5.4523176E-01,5.63086E+00
-5.4522252E-01,5.70898E+00
-5.4521328E-01,5.68945E+00
-5.4520404E-01,5.59180E+00
-5.4519480E-01,5.68945E+00
-5.4518556E-01,5.70898E+00
-5.4517632E-01,5.63086E+00
-5.4516708E-01,5.68945E+00
-5.4515784E-01,5.59180E+00
-5.4514860E-01,5.66992E+00
-5.4513936E-01,5.68945E+00
-5.4513012E-01,5.68945E+00
-5.4512088E-01,5.57227E+00
-5.4511164E-01,5.66992E+00
-5.4510240E-01,5.63086E+00
-5.4509316E-01,5.66992E+00
-5.4508392E-01,5.59180E+00
-5.4507468E-01,5.66992E+00
-5.4506544E-01,5.63086E+00
-5.4505620E-01,5.66992E+00
-5.4504696E-01,5.61133E+00
-5.4503772E-01,5.70898E+00
-5.4502848E-01,5.63086E+00
-5.4501924E-01,5.68945E+00
-5.4501000E-01,5.70898E+00
-5.4500076E-01,5.65039E+00
-5.4499152E-01,5.61133E+00
-5.4498228E-01,5.61133E+00
-5.4497304E-01,5.70898E+00
-5.4496380E-01,5.66992E+00
-5.4495456E-01,5.68945E+00
-5.4494532E-01,5.59180E+00
-5.4493608E-01,5.72852E+00
-5.4492684E-01,5.66992E+00
-5.4491760E-01,5.68945E+00
-5.4490836E-01,5.65039E+00
-5.4489912E-01,5.63086E+00
-5.4488988E-01,5.66992E+00
-5.4488064E-01,5.66992E+00
-5.4487140E-01,5.63086E+00
-5.4486216E-01,5.65039E+00
-5.4485292E-01,5.66992E+00
-5.4484368E-01,5.63086E+00
-5.4483444E-01,5.59180E+00
-5.4482520E-01,5.66992E+00
-5.4481596E-01,5.72852E+00
-5.4480672E-01,5.68945E+00
-5.4479748E-01,5.63086E+00
-5.4478824E-01,5.65039E+00
-5.4477900E-01,5.66992E+00
-5.4476976E-01,5.68945E+00
-5.4476052E-01,5.66992E+00
-5.4475128E-01,5.63086E+00
-5.4474204E-01,5.63086E+00
-5.4473280E-01,5.59180E+00
-5.4472356E-01,5.68945E+00
-5.4471432E-01,5.65039E+00
-5.4470508E-01,5.68945E+00
-5.4469584E-01,5.68945E+00
-5.4468660E-01,5.66992E+00
-5.4467736E-01,5.65039E+00
-5.4466812E-01,5.66992E+00
-5.4465888E-01,5.68945E+00
-5.4464964E-01,5.61133E+00
-5.4464040E-01,5.65039E+00
